buy,sell,ma,total_ret,cagr,max_dd,sharpe
1.05,0.91,60,-26.21,-2.99,-62.2,-0.18
1.09,0.91,180,-26.26,-3.0,-54.76,-0.21
1.16,0.91,180,-26.27,-3.0,-50.62,-0.38
1.06,0.99,60,-26.32,-3.01,-39.89,-0.47
1.11,0.74,200,-26.37,-3.01,-60.85,-0.17
1.03,0.95,120,-26.39,-3.02,-60.34,-0.14
1.06,0.73,200,-26.4,-3.02,-62.0,-0.14
1.08,1.0,200,-26.42,-3.02,-45.66,-0.23
1.06,0.76,200,-26.46,-3.03,-63.31,-0.13
1.06,0.77,200,-26.46,-3.03,-63.31,-0.13
1.06,0.75,200,-26.46,-3.03,-63.31,-0.13
1.13,0.95,120,-26.5,-3.03,-48.31,-0.28
1.13,0.99,200,-26.63,-3.05,-47.79,-0.29
1.01,0.97,120,-26.66,-3.05,-60.38,-0.2
1.07,0.94,60,-26.68,-3.06,-48.52,-0.33
1.04,1.0,60,-26.71,-3.06,-41.64,-0.4
1.1,0.91,200,-26.78,-3.07,-54.37,-0.24
1.11,1.0,240,-26.86,-3.08,-46.34,-0.3
1.06,1.0,200,-26.88,-3.08,-45.93,-0.22
1.07,0.95,120,-26.9,-3.08,-49.97,-0.19
1.11,1.0,250,-26.9,-3.08,-46.59,-0.31
1.04,0.74,180,-26.91,-3.09,-64.3,-0.12
1.04,0.75,180,-26.91,-3.09,-64.3,-0.12
1.1,1.0,240,-26.92,-3.09,-46.31,-0.28
1.09,0.98,200,-27.05,-3.1,-47.93,-0.22
1.11,0.99,240,-27.12,-3.11,-46.14,-0.3
1.1,0.94,120,-27.12,-3.11,-53.53,-0.2
1.05,1.0,180,-27.13,-3.11,-47.07,-0.23
1.11,0.99,180,-27.15,-3.12,-48.61,-0.25
1.04,0.99,180,-27.16,-3.12,-48.79,-0.22
1.09,0.94,120,-27.18,-3.12,-54.16,-0.19
1.07,0.73,200,-27.23,-3.13,-61.68,-0.14
1.0,0.8,60,-27.28,-3.14,-74.84,-0.01
1.0,0.79,60,-27.28,-3.14,-74.84,-0.01
1.0,0.78,60,-27.28,-3.14,-74.84,-0.01
1.1,0.92,120,-27.29,-3.14,-52.1,-0.22
1.07,0.76,200,-27.37,-3.15,-62.98,-0.13
1.07,0.77,200,-27.37,-3.15,-62.98,-0.13
1.07,0.75,200,-27.37,-3.15,-62.98,-0.13
1.1,0.99,240,-27.38,-3.15,-46.08,-0.28
1.03,1.0,200,-27.4,-3.15,-50.86,-0.21
1.12,0.99,180,-27.41,-3.15,-49.08,-0.28
1.02,0.97,120,-27.44,-3.16,-61.37,-0.21
1.07,0.9,120,-27.44,-3.16,-59.17,-0.19
1.11,0.92,120,-27.45,-3.16,-52.19,-0.24
1.12,0.96,180,-27.46,-3.16,-49.7,-0.27
1.12,0.93,120,-27.47,-3.16,-50.83,-0.25
1.03,0.86,60,-27.48,-3.16,-76.13,-0.06
1.11,1.0,180,-27.52,-3.17,-48.76,-0.26
1.03,0.81,60,-27.61,-3.18,-74.46,-0.04
1.02,1.0,180,-27.62,-3.18,-51.84,-0.21
1.06,0.74,200,-27.64,-3.18,-62.5,-0.14
1.05,0.97,120,-27.71,-3.19,-53.05,-0.25
1.04,0.95,60,-27.72,-3.19,-55.34,-0.25
1.09,0.92,120,-27.78,-3.2,-52.78,-0.21
1.11,0.98,180,-27.78,-3.2,-49.63,-0.24
1.09,0.97,200,-27.78,-3.2,-47.63,-0.22
1.12,1.0,180,-27.83,-3.21,-49.32,-0.28
1.11,0.94,120,-27.85,-3.21,-53.74,-0.22
1.02,0.99,200,-27.87,-3.21,-50.51,-0.19
1.1,0.99,180,-27.88,-3.21,-48.83,-0.25
1.05,0.99,180,-27.94,-3.22,-46.77,-0.23
1.03,0.82,60,-28.05,-3.24,-75.65,-0.03
1.03,0.83,60,-28.05,-3.24,-75.65,-0.03
1.12,0.98,180,-28.06,-3.24,-49.97,-0.27
1.11,0.96,180,-28.08,-3.24,-49.3,-0.25
1.07,0.99,180,-28.09,-3.24,-46.71,-0.24
1.02,1.0,200,-28.1,-3.24,-51.35,-0.21
1.12,0.97,180,-28.17,-3.25,-49.94,-0.27
1.1,1.0,180,-28.24,-3.26,-48.98,-0.25
1.11,0.97,180,-28.29,-3.27,-49.56,-0.25
1.08,0.94,120,-28.33,-3.28,-52.57,-0.2
1.07,1.0,180,-28.34,-3.28,-46.88,-0.25
1.03,0.99,180,-28.39,-3.28,-51.6,-0.22
1.1,0.98,180,-28.43,-3.29,-49.88,-0.23
1.08,0.73,200,-28.44,-3.29,-61.19,-0.16
1.07,0.74,200,-28.48,-3.3,-62.18,-0.15
1.08,0.99,200,-28.51,-3.3,-47.81,-0.23
1.1,0.73,200,-28.58,-3.31,-60.43,-0.17
1.06,0.99,200,-28.64,-3.32,-47.94,-0.22
1.03,0.87,60,-28.66,-3.32,-77.13,-0.05
1.09,0.98,180,-28.7,-3.33,-49.24,-0.24
1.04,0.91,120,-28.7,-3.33,-67.1,-0.15
1.08,0.76,200,-28.7,-3.33,-62.48,-0.15
1.08,0.75,200,-28.7,-3.33,-62.48,-0.15
1.08,0.77,200,-28.7,-3.33,-62.48,-0.15
1.06,0.96,120,-28.75,-3.33,-49.3,-0.25
1.07,0.93,60,-28.79,-3.34,-49.77,-0.26
1.09,0.99,180,-28.83,-3.34,-48.36,-0.26
1.09,0.73,200,-28.91,-3.35,-61.0,-0.16
1.1,0.77,200,-28.96,-3.36,-61.71,-0.17
1.1,0.75,200,-28.96,-3.36,-61.71,-0.17
1.1,0.76,200,-28.96,-3.36,-61.71,-0.17
1.06,0.91,60,-29.12,-3.38,-63.33,-0.2
1.03,0.99,200,-29.13,-3.38,-51.4,-0.21
1.13,0.92,120,-29.14,-3.39,-49.79,-0.29
1.1,0.97,180,-29.19,-3.39,-49.79,-0.24
1.1,0.93,120,-29.2,-3.39,-52.84,-0.22
1.09,0.76,200,-29.21,-3.4,-62.29,-0.15
1.09,0.77,200,-29.21,-3.4,-62.29,-0.15
1.09,0.75,200,-29.21,-3.4,-62.29,-0.15
1.09,1.0,180,-29.22,-3.4,-48.51,-0.26
1.1,0.96,180,-29.27,-3.4,-49.52,-0.24
1.05,0.95,120,-29.28,-3.4,-54.73,-0.17
1.08,0.99,180,-29.3,-3.41,-46.6,-0.26
1.03,0.84,60,-29.42,-3.42,-76.37,-0.03
1.09,0.93,120,-29.52,-3.44,-53.49,-0.21
1.08,1.0,180,-29.56,-3.44,-46.77,-0.26
1.11,0.93,120,-29.58,-3.45,-52.99,-0.24
1.03,0.88,60,-29.58,-3.45,-78.01,-0.05
1.06,0.74,180,-29.65,-3.46,-63.34,-0.14
1.08,0.92,120,-29.65,-3.46,-51.12,-0.23
1.05,0.75,180,-29.65,-3.46,-63.34,-0.14
1.06,0.75,180,-29.65,-3.46,-63.34,-0.14
1.05,0.74,180,-29.65,-3.46,-63.34,-0.14
1.1,0.75,180,-29.69,-3.46,-62.18,-0.18
1.1,0.74,180,-29.69,-3.46,-62.18,-0.18
1.09,0.97,180,-29.71,-3.46,-49.14,-0.25
1.08,0.74,200,-29.72,-3.46,-61.68,-0.16
1.04,0.94,120,-29.75,-3.47,-58.13,-0.16
1.1,0.74,200,-29.88,-3.49,-60.92,-0.18
1.13,0.94,120,-29.89,-3.49,-51.21,-0.28
1.0,0.99,200,-29.9,-3.49,-52.81,-0.19
1.01,0.9,120,-29.91,-3.49,-71.68,-0.16
1.09,0.96,180,-29.97,-3.5,-48.84,-0.25
1.07,0.9,60,-30.08,-3.51,-63.56,-0.18
1.0,0.96,120,-30.1,-3.52,-63.01,-0.21
1.09,0.74,200,-30.19,-3.53,-61.49,-0.16
1.0,0.99,180,-30.22,-3.53,-54.16,-0.2
1.03,1.0,60,-30.26,-3.54,-44.07,-0.41
1.05,0.98,60,-30.27,-3.54,-44.5,-0.49
1.06,0.98,120,-30.28,-3.54,-48.55,-0.28
1.05,0.96,120,-30.52,-3.57,-54.89,-0.24
1.01,1.0,200,-30.53,-3.58,-53.03,-0.22
1.04,0.9,120,-30.58,-3.58,-67.46,-0.17
1.07,0.74,180,-30.61,-3.59,-62.04,-0.16
1.07,0.75,180,-30.61,-3.59,-62.04,-0.16
1.01,0.99,200,-30.66,-3.6,-52.48,-0.21
1.05,0.94,60,-30.68,-3.6,-54.73,-0.32
1.01,0.96,120,-30.69,-3.6,-62.68,-0.21
1.08,0.93,120,-30.77,-3.61,-51.86,-0.22
1.05,1.0,200,-30.78,-3.61,-47.77,-0.25
1.09,0.74,180,-30.93,-3.63,-61.63,-0.18
1.09,0.75,180,-30.93,-3.63,-61.63,-0.18
1.03,0.97,60,-30.99,-3.64,-47.6,-0.31
1.09,1.0,200,-31.05,-3.65,-45.86,-0.27
1.02,0.95,120,-31.09,-3.65,-63.94,-0.17
1.08,0.75,180,-31.1,-3.66,-61.85,-0.17
1.08,0.74,180,-31.1,-3.66,-61.85,-0.17
1.11,1.0,200,-31.13,-3.66,-47.04,-0.3
1.07,0.89,60,-31.13,-3.66,-61.63,-0.21
1.02,0.95,60,-31.18,-3.67,-60.55,-0.19
1.12,1.0,200,-31.28,-3.68,-47.99,-0.31
1.02,0.96,120,-31.32,-3.69,-63.55,-0.22
1.06,0.91,120,-31.4,-3.7,-63.14,-0.19
1.13,0.93,120,-31.41,-3.7,-50.54,-0.29
1.05,0.99,200,-31.52,-3.72,-48.08,-0.24
1.1,1.0,200,-31.67,-3.74,-47.26,-0.29
1.05,0.92,60,-31.74,-3.75,-67.59,-0.17
1.05,0.91,120,-31.88,-3.77,-68.68,-0.17
1.05,0.93,60,-31.93,-3.77,-55.63,-0.26
1.07,0.94,120,-31.94,-3.77,-53.13,-0.21
1.03,0.98,120,-31.94,-3.77,-54.82,-0.27
1.0,0.99,60,-31.96,-3.78,-43.44,-0.29
1.06,0.98,60,-32.01,-3.78,-44.87,-0.52
1.06,0.92,60,-32.11,-3.8,-67.13,-0.19
1.12,0.97,200,-32.12,-3.8,-49.2,-0.31
1.05,0.9,60,-32.19,-3.81,-64.07,-0.21
1.11,0.97,200,-32.23,-3.82,-48.27,-0.3
1.11,0.98,200,-32.28,-3.82,-48.55,-0.3
1.12,0.98,200,-32.45,-3.85,-49.49,-0.31
1.04,0.98,120,-32.68,-3.88,-51.41,-0.28
1.04,0.86,60,-32.7,-3.88,-74.27,-0.1
1.06,0.95,120,-32.76,-3.89,-50.28,-0.21
1.1,0.98,200,-33.08,-3.94,-48.81,-0.28
1.09,0.99,200,-33.16,-3.95,-48.08,-0.26
1.01,0.99,180,-33.21,-3.95,-56.18,-0.23
1.11,0.99,200,-33.3,-3.97,-49.12,-0.29
1.0,0.9,120,-33.3,-3.97,-74.34,-0.16
1.1,0.97,200,-33.32,-3.97,-48.51,-0.29
1.0,0.86,60,-33.33,-3.97,-76.19,-0.07
1.02,0.86,60,-33.39,-3.98,-75.12,-0.08
1.04,0.99,60,-33.4,-3.98,-43.24,-0.45
1.01,0.86,60,-33.43,-3.99,-75.27,-0.08
1.02,0.99,180,-33.45,-3.99,-54.93,-0.25
1.12,0.99,200,-33.53,-4.0,-50.0,-0.31
1.01,0.95,120,-33.59,-4.01,-65.69,-0.18
1.01,0.95,60,-33.7,-4.03,-63.31,-0.19
1.05,0.9,120,-33.72,-4.03,-69.07,-0.19
1.1,0.99,200,-33.74,-4.03,-49.39,-0.28
1.03,0.93,60,-33.95,-4.06,-64.87,-0.19
1.02,0.97,60,-34.05,-4.08,-49.68,-0.27
1.03,0.85,60,-34.06,-4.08,-77.56,-0.07
1.03,0.94,120,-34.14,-4.09,-65.29,-0.16
1.04,0.81,60,-34.24,-4.1,-73.42,-0.09
1.0,0.87,60,-34.41,-4.13,-77.49,-0.06
1.05,0.89,60,-34.5,-4.14,-63.12,-0.23
1.01,0.87,60,-34.63,-4.16,-76.62,-0.07
1.02,0.87,60,-34.66,-4.17,-76.49,-0.08
1.01,0.98,60,-34.82,-4.19,-44.95,-0.31
1.0,0.88,60,-34.93,-4.21,-78.51,-0.05
1.04,0.82,60,-35.05,-4.22,-74.69,-0.08
1.04,0.83,60,-35.05,-4.22,-74.69,-0.08
1.07,0.93,120,-35.28,-4.26,-52.38,-0.24
1.01,0.88,60,-35.3,-4.26,-77.7,-0.06
1.01,0.97,60,-35.37,-4.27,-51.31,-0.25
1.02,0.88,60,-35.41,-4.28,-77.6,-0.07
1.04,0.93,120,-35.63,-4.31,-60.08,-0.2
1.06,0.94,60,-35.75,-4.33,-55.01,-0.37
1.05,0.94,120,-36.09,-4.38,-58.54,-0.2
1.06,0.9,120,-36.19,-4.39,-65.11,-0.23
1.07,0.92,120,-36.29,-4.41,-51.47,-0.25
1.04,0.87,60,-36.52,-4.44,-76.55,-0.1
1.04,0.84,60,-36.53,-4.44,-75.46,-0.08
1.0,0.95,120,-36.92,-4.5,-68.87,-0.19
1.03,0.99,60,-36.93,-4.5,-45.33,-0.47
1.02,0.93,60,-37.02,-4.52,-68.45,-0.15
1.06,0.9,60,-37.1,-4.53,-66.84,-0.22
1.0,0.98,120,-37.12,-4.53,-58.63,-0.28
1.02,0.98,60,-37.13,-4.53,-45.05,-0.36
1.03,0.91,120,-37.3,-4.56,-73.82,-0.19
1.02,0.9,120,-37.39,-4.57,-74.78,-0.2
1.01,0.91,120,-37.53,-4.6,-71.05,-0.22
1.04,0.88,60,-37.68,-4.62,-77.5,-0.1
1.02,0.94,120,-37.7,-4.62,-68.8,-0.18
1.06,0.93,60,-37.75,-4.63,-56.29,-0.3
1.06,0.94,120,-38.03,-4.67,-53.48,-0.23
1.03,0.9,120,-38.1,-4.68,-73.81,-0.19
1.0,0.82,60,-38.22,-4.7,-75.63,-0.06
1.0,0.83,60,-38.22,-4.7,-75.63,-0.06
1.02,0.82,60,-38.33,-4.72,-74.71,-0.07
1.02,0.83,60,-38.33,-4.72,-74.71,-0.07
1.01,0.82,60,-38.59,-4.76,-74.84,-0.07
1.01,0.83,60,-38.59,-4.76,-74.84,-0.07
1.01,0.98,120,-38.88,-4.8,-58.88,-0.29
1.02,0.81,60,-38.94,-4.81,-73.17,-0.09
1.02,0.98,120,-38.95,-4.81,-59.9,-0.3
1.0,0.81,60,-39.1,-4.84,-74.18,-0.08
1.02,0.91,120,-39.19,-4.85,-74.12,-0.21
1.01,0.81,60,-39.22,-4.86,-73.32,-0.09
1.04,0.92,120,-39.23,-4.86,-62.31,-0.23
1.01,0.94,120,-39.29,-4.87,-71.01,-0.19
1.04,0.85,60,-39.4,-4.88,-75.95,-0.12
1.0,0.84,60,-39.62,-4.92,-76.33,-0.06
1.05,0.98,120,-39.68,-4.93,-51.22,-0.34
1.02,0.84,60,-39.81,-4.95,-75.46,-0.07
1.01,0.93,60,-40.05,-4.99,-73.0,-0.15
1.01,0.84,60,-40.06,-4.99,-75.58,-0.07
1.03,0.94,60,-40.34,-5.03,-65.32,-0.29
1.04,0.98,60,-40.53,-5.06,-49.45,-0.52
1.0,0.91,120,-40.67,-5.09,-74.0,-0.22
1.0,0.95,60,-41.2,-5.17,-70.08,-0.21
1.05,0.93,120,-41.26,-5.18,-61.99,-0.24
1.06,0.89,60,-41.46,-5.21,-67.13,-0.25
1.06,0.93,120,-41.69,-5.25,-55.74,-0.26
1.03,0.91,60,-41.7,-5.25,-74.23,-0.2
1.0,0.98,60,-41.7,-5.25,-51.44,-0.33
1.0,0.94,120,-41.72,-5.25,-74.37,-0.19
1.04,0.93,60,-41.73,-5.26,-62.53,-0.26
1.0,0.97,60,-42.23,-5.34,-58.19,-0.26
1.03,0.93,120,-43.0,-5.46,-68.83,-0.22
1.0,0.91,60,-43.95,-5.62,-76.64,-0.16
1.06,0.92,120,-44.23,-5.67,-57.98,-0.29
1.05,0.92,120,-44.32,-5.69,-64.09,-0.27
1.0,0.92,60,-44.52,-5.72,-78.26,-0.14
1.01,0.91,60,-44.58,-5.73,-75.77,-0.18
1.03,0.98,60,-44.63,-5.74,-51.77,-0.54
1.04,0.94,60,-44.64,-5.74,-63.04,-0.36
1.0,0.85,60,-44.65,-5.74,-77.99,-0.1
1.01,0.85,60,-44.8,-5.77,-77.19,-0.11
1.01,0.92,60,-44.86,-5.78,-77.34,-0.16
1.04,0.91,60,-44.97,-5.8,-70.57,-0.25
1.02,0.85,60,-45.19,-5.84,-77.3,-0.11
1.02,0.91,60,-45.26,-5.85,-76.26,-0.19
1.03,0.92,120,-45.98,-5.97,-70.4,-0.25
1.02,0.93,120,-46.38,-6.04,-72.0,-0.25
1.01,0.93,120,-46.93,-6.14,-72.49,-0.25
1.0,0.93,60,-47.11,-6.17,-77.03,-0.18
1.03,0.92,60,-47.32,-6.21,-76.09,-0.21
1.02,0.92,60,-47.57,-6.25,-76.92,-0.18
1.01,0.92,120,-48.37,-6.4,-72.11,-0.28
1.02,0.92,120,-48.41,-6.4,-72.98,-0.27
1.0,0.93,120,-50.04,-6.7,-75.99,-0.26
1.03,0.9,60,-50.2,-6.73,-78.1,-0.25
1.03,0.89,60,-51.94,-7.06,-77.68,-0.27
1.04,0.92,60,-52.16,-7.11,-75.04,-0.26
1.0,0.92,120,-52.49,-7.17,-75.21,-0.29
1.02,0.9,60,-52.58,-7.19,-79.15,-0.23
1.04,0.9,60,-53.01,-7.27,-74.9,-0.3
1.0,0.9,60,-53.4,-7.35,-80.61,-0.21
1.01,0.9,60,-53.73,-7.42,-79.79,-0.23
1.02,0.94,60,-54.04,-7.48,-70.07,-0.35
1.04,0.89,60,-54.78,-7.63,-74.78,-0.33
1.02,0.89,60,-55.42,-7.76,-78.46,-0.27
1.01,0.89,60,-56.35,-7.95,-78.99,-0.26
1.0,0.89,60,-56.41,-7.97,-79.95,-0.25
1.01,0.94,60,-57.72,-8.25,-73.42,-0.35
1.0,0.94,60,-59.53,-8.65,-76.43,-0.34
